Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A843474,*Spencer,10/01/2021 01:09:00 PM,10/01/2021 01:09:00 PM,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Intact Male,2 years,Great Pyrenees,White
A843476,Shadow,10/01/2021 01:18:00 PM,10/01/2021 01:18:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Patterdale Terr,Black/White
A843479,Rufus,10/01/2021 01:38:00 PM,10/01/2021 01:38:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9 years,Bearded Collie Mix,Gray/White
A841821,A841821,10/01/2021 01:42:00 PM,10/01/2021 01:42:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,5 years,Domestic Shorthair Mix,White/Blue
A842001,Boops,10/01/2021 01:45:00 PM,10/01/2021 01:45:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,4 years,Domestic Shorthair,Black/White
A843484,A843484,10/01/2021 02:26:00 PM,10/01/2021 02:26:00 PM,Blue Meadow And Spruce Gum Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Orange Tabby/White
A843482,A843482,10/01/2021 03:02:00 PM,10/01/2021 03:02:00 PM,3305 Vintage Hills Cove in Austin (TX),Stray,Sick,Dog,Intact Male,1 month,Dachshund Mix,Black/Brown
A843483,Sage,10/01/2021 03:28:00 PM,10/01/2021 03:28:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Blue Lacy Mix,Brown Brindle/White
A843487,Deja Mae,10/01/2021 04:04:00 PM,10/01/2021 04:04:00 PM,Austin (TX),Owner Surrender,Sick,Dog,Intact Female,1 year,Chihuahua Shorthair,Red
A843485,*Jeeves,10/01/2021 04:13:00 PM,10/01/2021 04:13:00 PM,9400 Texas Oaks Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair/Boston Terrier,Brown/White
A843493,Magic,10/01/2021 04:21:00 PM,10/01/2021 04:21:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Labrador Retriever,Black/White
A843494,Creed,10/01/2021 04:21:00 PM,10/01/2021 04:21:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,American Bulldog Mix,White/Black
A843491,*Bonnie,10/01/2021 04:39:00 PM,10/01/2021 04:39:00 PM,7415 Southeast Parkway in Austin (TX),Stray,Normal,Cat,Intact Female,2 days,Domestic Shorthair Mix,Orange Tabby/White
A843492,*Clyde,10/01/2021 04:39:00 PM,10/01/2021 04:39:00 PM,7415 Southeast Parkway in Austin (TX),Stray,Normal,Cat,Intact Male,2 days,Domestic Shorthair Mix,Orange Tabby/White
A843490,Bogna,10/01/2021 04:39:00 PM,10/01/2021 04:39:00 PM,7415 Southeast Parkway in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Orange Tabby/White
A843495,Lulu,10/01/2021 05:04:00 PM,10/01/2021 05:04:00 PM,Mcneil And Parmer Lane in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Boxer Mix,Brown/White
A843496,Cheddar,10/01/2021 05:06:00 PM,10/01/2021 05:06:00 PM,Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby
A612028,Hannah,10/01/2021 05:27:00 PM,10/01/2021 05:27:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,10 years,Labrador Retriever Mix,White/Tan
A842863,Tuesday,10/01/2021 05:28:00 PM,10/01/2021 05:28:00 PM,Austin (TX),Owner Surrender,Sick,Dog,Spayed Female,2 years,Chihuahua Shorthair/Dachshund,Red
A843497,*Jazz,10/01/2021 05:39:00 PM,10/01/2021 05:39:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Blue
A843498,Pricilla,10/01/2021 05:52:00 PM,10/01/2021 05:52:00 PM,12424 Research Blvd in Austin (TX),Public Assist,Normal,Cat,Intact Female,3 years,Domestic Medium Hair Mix,Brown Tabby/Black
A843500,*Sarafina,10/01/2021 06:30:00 PM,10/01/2021 06:30:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie
A843501,Pucca,10/01/2021 06:42:00 PM,10/01/2021 06:42:00 PM,11444 Menchaca Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pointer/Siberian Husky,White/Black
A843509,*Beckham,10/02/2021 10:36:00 AM,10/02/2021 10:36:00 AM,720 Airport Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Pit Bull/Labrador Retriever,Tan
A843510,Bonita,10/02/2021 11:21:00 AM,10/02/2021 11:21:00 AM,9201 Brown Lane in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Great Pyrenees,White
A843511,*Romeo,10/02/2021 11:40:00 AM,10/02/2021 11:40:00 AM,9971 Quail Blvd in Austin (TX),Stray,Sick,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby
A843514,,10/02/2021 12:37:00 PM,10/02/2021 12:37:00 PM,2314 Deadwood Dr in Austin (TX),Stray,Injured,Cat,Intact Male,4 years,Domestic Longhair,Orange Tabby
A843517,*Holiday,10/02/2021 01:01:00 PM,10/02/2021 01:01:00 PM,1500 W 35Th St in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Labrador Retriever,Brown
A843518,300 Grams,10/02/2021 01:20:00 PM,10/02/2021 01:20:00 PM,4904 Flicker Lane in Austin (TX),Stray,Neonatal,Cat,Intact Male,2 weeks,Domestic Shorthair,Black/White
A843521,*Teenee,10/02/2021 01:48:00 PM,10/02/2021 01:48:00 PM,6808 S Ih35 in Austin (TX),Stray,Sick,Cat,Spayed Female,10 years,Domestic Shorthair,Gray/White
A843522,*Pinto Bean,10/02/2021 01:53:00 PM,10/02/2021 01:53:00 PM,1603 E Oltorf Street in Austin (TX),Abandoned,Normal,Dog,Intact Male,2 years,Catahoula Mix,Blue Merle/White
A843520,*Aria,10/02/2021 01:53:00 PM,10/02/2021 01:53:00 PM,1603 E Oltorf Street in Austin (TX),Abandoned,Normal,Dog,Spayed Female,6 years,Pit Bull Mix,Blue/White
A843523,*Chewy,10/02/2021 02:00:00 PM,10/02/2021 02:00:00 PM,13435 N Highway 183 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,White
A843524,Rizzo,10/02/2021 02:02:00 PM,10/02/2021 02:02:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,2 years,Miniature Poodle/Maltese,White
A843526,Mara,10/02/2021 02:41:00 PM,10/02/2021 02:41:00 PM,10707 Lake Creek Parkway in Austin (TX),Owner Surrender,Panleuk,Cat,Intact Female,4 months,Domestic Shorthair,Tortie
A843527,*Shoelace,10/02/2021 03:30:00 PM,10/02/2021 03:30:00 PM,400 Grove Blvd in Austin (TX),Stray,Sick,Dog,Neutered Male,12 years,Labrador Retriever,Black
A843531,Ash,10/02/2021 03:42:00 PM,10/02/2021 03:42:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair/Dachshund,Black/Tan
A843530,Momo,10/02/2021 03:42:00 PM,10/02/2021 03:42:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair/Dachshund,Black/Tan
A843529,Bubbles,10/02/2021 03:42:00 PM,10/02/2021 03:42:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair/Dachshund,Tan
A843534,*Puck,10/02/2021 04:37:00 PM,10/02/2021 04:37:00 PM,4603 Credo Ln in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Brown
A706833,Flo,10/02/2021 05:43:00 PM,10/02/2021 05:43:00 PM,2805 Rogge Lane in Austin (TX),Public Assist,Normal,Dog,Spayed Female,12 years,Miniature Schnauzer Mix,Gray/White
A843535,Fee Fee,10/02/2021 05:49:00 PM,10/02/2021 05:49:00 PM,Gattis School Road in Pflugerville (TX),Euthanasia Request,Med Urgent,Dog,Unknown,13 years,Miniature Poodle,White
A843536,843536,10/02/2021 06:00:00 PM,10/02/2021 06:00:00 PM,Henna Blvd in Austin (TX),Stray,Injured,Cat,Intact Male,1 year,Domestic Shorthair,Brown Tabby
A843537,*Victoria,10/02/2021 06:16:00 PM,10/02/2021 06:16:00 PM,Tillery St in Austin (TX),Stray,Injured,Cat,Intact Female,2 months,Domestic Shorthair,Black/White
A843539,*Thelma,10/02/2021 07:22:00 PM,10/02/2021 07:22:00 PM,Wycliff/Palmer Lane in Austin (TX),Stray,Sick,Dog,Intact Female,4 weeks,Chihuahua Shorthair/Australian Shepherd,White/Black
A843540,*Louise,10/02/2021 07:27:00 PM,10/02/2021 07:27:00 PM,Wycliff And Palmer in Austin (TX),Stray,Sick,Dog,Intact Female,4 weeks,Australian Shepherd/Chihuahua Longhair,White/Brown
A843541,843541,10/02/2021 07:33:00 PM,10/02/2021 07:33:00 PM,6103 Manor Road in Austin (TX),Stray,Sick,Dog,Intact Female,1 month,Chihuahua Shorthair,Tan
A842329,Loki,10/02/2021 09:00:00 PM,10/02/2021 09:00:00 PM,Austin (TX),Stray,Normal,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Brown Tabby/White
A843545,*O'Lantern,10/03/2021 08:05:00 AM,10/03/2021 08:05:00 AM,8900 N Ih 35 in Austin (TX),Stray,Injured,Cat,Intact Male,1 year,Domestic Shorthair,Cream Tabby
A843542,*Smokey,10/03/2021 08:15:00 AM,10/03/2021 08:15:00 AM,1300 Kramer Lane in Austin (TX),Stray,Injured,Dog,Intact Female,1 year,Pit Bull,White/Black
A843547,,10/03/2021 09:09:00 AM,10/03/2021 09:09:00 AM,4710 Gonzales St in Austin (TX),Wildlife,Injured,Other,Unknown,2 years,Raccoon,Brown
A843550,,10/03/2021 10:58:00 AM,10/03/2021 10:58:00 AM,124 W Anderson Ln in Austin (TX),Stray,Injured,Cat,Intact Female,1 month,Domestic Shorthair,Blue/White
A843553,,10/03/2021 12:05:00 PM,10/03/2021 12:05:00 PM,Austin (TX),Public Assist,Normal,Dog,Intact Male,2 years,Belgian Malinois,Brown/Black
A843551,Sydney,10/03/2021 12:31:00 PM,10/03/2021 12:31:00 PM,8101 969 Road in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Labrador Retriever,White/White
A843554,*Benji,10/03/2021 12:55:00 PM,10/03/2021 12:55:00 PM,4522 Little Hill Cir in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Border Terrier Mix,Brown
A842283,*Smudge,10/03/2021 12:57:00 PM,10/03/2021 12:57:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,2 years,Australian Cattle Dog Mix,Tricolor/Red
A843555,Lilith,10/03/2021 01:09:00 PM,10/03/2021 01:09:00 PM,Heinemann Drive in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Bengal,Brown Tabby
A843559,94 G,10/03/2021 02:29:00 PM,10/03/2021 02:29:00 PM,115 Turkey Ridge Cove in Bastrop (TX),Stray,Neonatal,Cat,Intact Male,6 days,Domestic Shorthair,Cream Tabby
A843560,,10/03/2021 02:43:00 PM,10/03/2021 02:43:00 PM,11129 Avering Ln in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Norwich Terrier/Maltese,Cream
A843561,,10/03/2021 02:51:00 PM,10/03/2021 02:51:00 PM,11129 Avering Ln in Austin (TX),Stray,Normal,Dog,Intact Male,6 months,Norwich Terrier/Maltese,Cream
A843562,*Dosa,10/03/2021 02:56:00 PM,10/03/2021 02:56:00 PM,Braker And Parmer in Austin (TX),Stray,Injured,Cat,Intact Female,1 year,Domestic Shorthair,Black
A767759,Rodeo,10/03/2021 03:22:00 PM,10/03/2021 03:22:00 PM,Govalle Park in Austin (TX),Stray,Medical,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black
A843566,*Beanie,10/03/2021 03:53:00 PM,10/03/2021 03:53:00 PM,2701 East 7Th Street in Austin (TX),Stray,Normal,Dog,Intact Female,8 months,Australian Cattle Dog Mix,Brown/White
A843567,Trashcat,10/03/2021 04:10:00 PM,10/03/2021 04:10:00 PM,5319 N Interstate 35 in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,American Shorthair,White/White
A843569,Boots,10/03/2021 04:30:00 PM,10/03/2021 04:30:00 PM,7801 West Rogers Lane in Austin (TX),Owner Surrender,Injured,Dog,Intact Male,4 months,Jack Russell Terrier Mix,White/Black
A843570,Zena,10/03/2021 05:10:00 PM,10/03/2021 05:10:00 PM,9345 E Hwy 290 in Austin (TX),Public Assist,Normal,Dog,Intact Female,1 year,Staffordshire,Blue/White
A843571,,10/03/2021 05:14:00 PM,10/03/2021 05:14:00 PM,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pug Mix,Tan/Black
A843575,,10/03/2021 05:44:00 PM,10/03/2021 05:44:00 PM,Burleson And Emma Browning in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Norwich Terrier/Maltese,Cream
A843584,*Violet,10/04/2021 07:10:00 AM,10/04/2021 07:10:00 AM,Onion Creek And I35 in Austin (TX),Stray,Injured,Cat,Spayed Female,3 years,Domestic Longhair,Black
A843589,*Maddie,10/04/2021 10:49:00 AM,10/04/2021 10:49:00 AM,2001 East Highway 71 in Travis (TX),Stray,Normal,Dog,Intact Female,4 years,German Shepherd,Brown/Black
A838093,Boots,10/04/2021 11:17:00 AM,10/04/2021 11:17:00 AM,8001 South Ih 35 in Austin (TX),Stray,Normal,Cat,Neutered Male,5 months,Domestic Shorthair,Brown Tabby/White
A843599,Charlie,10/04/2021 11:35:00 AM,10/04/2021 11:35:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair Mix,Brown Tabby/White
A843596,Bentley,10/04/2021 11:42:00 AM,10/04/2021 11:42:00 AM,12138 North Lamar Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Chihuahua Shorthair,Tan/White
A843598,125 Grams,10/04/2021 11:54:00 AM,10/04/2021 11:54:00 AM,Austin (TX),Stray,Normal,Cat,Intact Male,3 days,Domestic Shorthair,Blue Tabby
A843601,121 Grams,10/04/2021 11:54:00 AM,10/04/2021 11:54:00 AM,Austin (TX),Stray,Normal,Cat,Intact Female,3 days,Domestic Shorthair,Blue Tabby
A843600,126 Grams,10/04/2021 11:54:00 AM,10/04/2021 11:54:00 AM,Austin (TX),Stray,Normal,Cat,Intact Female,3 days,Domestic Shorthair,Blue Tabby
A843603,,10/04/2021 12:07:00 PM,10/04/2021 12:07:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby/White
A843602,Lyra,10/04/2021 12:07:00 PM,10/04/2021 12:07:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Torbie/White
A843604,,10/04/2021 12:07:00 PM,10/04/2021 12:07:00 PM,Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Orange Tabby/White
A843605,A843605,10/04/2021 12:12:00 PM,10/04/2021 12:12:00 PM,2430 Cromwell Circle in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Orange Tabby
A843617,Mason,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,7 months,Guinea Pig,Black/White
A843612,Woods,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Female,7 months,Guinea Pig,Black/Orange
A843618,Godzilla,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,1 month,Guinea Pig,Black
A843614,A843614,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Unknown,1 day,Guinea Pig,Black
A843613,A843613,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Unknown,1 day,Guinea Pig,Black/Orange
A843619,Talliwalker,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Female,1 month,Guinea Pig,Black/Orange
A843615,A843615,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Unknown,1 day,Guinea Pig,White/Tricolor
A843616,Woods Jr,10/04/2021 12:19:00 PM,10/04/2021 12:19:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,3 months,Guinea Pig,Black/Orange
A843610,A843610,10/04/2021 12:42:00 PM,10/04/2021 12:42:00 PM,11404 January Drive in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Brown Tabby
A843609,Enzo,10/04/2021 12:42:00 PM,10/04/2021 12:42:00 PM,11404 January Drive in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 months,Domestic Medium Hair,Brown Tabby
A843620,Lola,10/04/2021 01:15:00 PM,10/04/2021 01:15:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,9 years,Domestic Shorthair Mix,Gray/White
A843625,Harold,10/04/2021 01:42:00 PM,10/04/2021 01:42:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Brown/Black
A843624,Hank,10/04/2021 01:42:00 PM,10/04/2021 01:42:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Brown/Black
A843627,,10/04/2021 01:54:00 PM,10/04/2021 01:54:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair,Cream Tabby
A843626,,10/04/2021 01:54:00 PM,10/04/2021 01:54:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair,Brown Tabby
A843628,,10/04/2021 01:54:00 PM,10/04/2021 01:54:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair,Orange Tabby
A843629,,10/04/2021 02:11:00 PM,10/04/2021 02:11:00 PM,1009 West Dittmar Road in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Papillon Mix,Black/White
A843635,Kenichi,10/04/2021 03:12:00 PM,10/04/2021 03:12:00 PM,Austin (TX),Stray,Medical,Cat,Neutered Male,20 years,Domestic Longhair,White
A843634,Goblin,10/04/2021 03:21:00 PM,10/04/2021 03:21:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,7 months,Domestic Shorthair,Black/White
A842551,Kit Kat,10/04/2021 03:37:00 PM,10/04/2021 03:37:00 PM,6327 Taylorcrest Drive in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby/White
A745494,Crosse,10/04/2021 03:49:00 PM,10/04/2021 03:49:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Blue
A843639,,10/04/2021 04:09:00 PM,10/04/2021 04:09:00 PM,Boyce Lane And Farmhaven Road in Manor (TX),Stray,Normal,Dog,Intact Male,1 month,Golden Retriever Mix,Yellow
A843641,Rio,10/04/2021 04:28:00 PM,10/04/2021 04:28:00 PM,Burton Drive And Woodland Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever Mix,Black
A843643,*Eddie,10/04/2021 04:29:00 PM,10/04/2021 04:29:00 PM,1125 Walton Lane in Austin (TX),Stray,Normal,Cat,Intact Male,6 months,Domestic Shorthair Mix,Orange Tabby
A843644,Rose,10/04/2021 04:29:00 PM,10/04/2021 04:29:00 PM,1125 Walton Lane in Austin (TX),Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair Mix,Torbie
A843646,A843646,10/04/2021 04:54:00 PM,10/04/2021 04:54:00 PM,12800 Hymeadow in Austin (TX),Stray,Normal,Bird,Unknown,1 year,Parakeet,White/Blue
A843647,Eris,10/04/2021 04:58:00 PM,10/04/2021 04:58:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 years,Staffordshire Mix,Blue/White
A843648,Spencer,10/04/2021 05:21:00 PM,10/04/2021 05:21:00 PM,7316 Gaines Mill in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Black/White
A843651,,10/04/2021 05:43:00 PM,10/04/2021 05:43:00 PM,1156 W Cesar Chavez in Austin (TX),Abandoned,Neonatal,Cat,Intact Female,2 weeks,Domestic Shorthair,Brown Tabby
A841865,Zooza,10/04/2021 05:52:00 PM,10/04/2021 05:52:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,2 months,Pit Bull,Brown Brindle/White
A843652,*Indigo,10/04/2021 06:09:00 PM,10/04/2021 06:09:00 PM,7313 Rhett in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Pit Bull Mix,Blue/White
A806373,Anastasia,10/04/2021 06:32:00 PM,10/04/2021 06:32:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Anatol Shepherd Mix,Cream/Tan
A843056,A843056,10/04/2021 06:40:00 PM,10/04/2021 06:40:00 PM,Travis (TX),Owner Surrender,Normal,Cat,Neutered Male,1 month,Domestic Shorthair,Blue
A843057,A843057,10/04/2021 06:40:00 PM,10/04/2021 06:40:00 PM,Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,1 month,Domestic Shorthair,Blue
A843655,,10/04/2021 07:03:00 PM,10/04/2021 07:03:00 PM,Romeria Drive And North Lamar Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Pointer Mix,White/Black
A843654,,10/04/2021 07:03:00 PM,10/04/2021 07:03:00 PM,Romeria Drive And North Lamar Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Pit Bull Mix,Tricolor
A843667,*Captain Underpants,10/05/2021 08:02:00 AM,10/05/2021 08:02:00 AM,Rowe Lane in Travis (TX),Stray,Sick,Dog,Intact Male,2 years,Boxer,White
A843668,Cindy Roo,10/05/2021 08:09:00 AM,10/05/2021 08:09:00 AM,183 And Pond Springs Road in Austin (TX),Stray,Injured,Dog,Intact Female,5 months,Pointer Mix,White/Black
A842473,Bear,10/05/2021 10:21:00 AM,10/05/2021 10:21:00 AM,1504 Green Pastures in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,5 years,German Shepherd Mix,Brown/Black
A838381,Mina,10/05/2021 10:21:00 AM,10/05/2021 10:21:00 AM,1504 Green Pastures in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Siberian Husky Mix,White
A843682,Sugar,10/05/2021 10:21:00 AM,10/05/2021 10:21:00 AM,1504 Green Pastures in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Siberian Husky Mix,White
A843681,Magic,10/05/2021 10:21:00 AM,10/05/2021 10:21:00 AM,1504 Green Pastures in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 years,Siberian Husky,White/Brown
A843685,*Nettle,10/05/2021 11:10:00 AM,10/05/2021 11:10:00 AM,Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby
A843683,*Pepper,10/05/2021 11:10:00 AM,10/05/2021 11:10:00 AM,Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby
A843684,,10/05/2021 11:16:00 AM,10/05/2021 11:16:00 AM,124 W Anderson Ln in Austin (TX),Stray,Injured,Dog,Intact Male,1 month,Great Pyrenees,White
A827860,Bruce,10/05/2021 11:18:00 AM,10/05/2021 11:18:00 AM,South 1St Street And Taft Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Siberian Husky Mix,Cream/Black
A843687,A843687,10/05/2021 11:32:00 AM,10/05/2021 11:32:00 AM,6407 Springdale Road in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Gray Tabby
A843689,Aubrey,10/05/2021 11:41:00 AM,10/05/2021 11:41:00 AM,901 Gullet Street in Austin (TX),Stray,Normal,Dog,Intact Female,5 years,Pit Bull,Tan/White
A843690,A843690,10/05/2021 11:55:00 AM,10/05/2021 11:55:00 AM,Riverside And Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Labrador Retriever/Australian Cattle Dog,Tan/White
A843691,*Tomi,10/05/2021 12:02:00 PM,10/05/2021 12:02:00 PM,10615 North Platt River in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby/White
A843692,Jerry,10/05/2021 12:02:00 PM,10/05/2021 12:02:00 PM,10615 North Platt River in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby/White
A843694,,10/05/2021 12:20:00 PM,10/05/2021 12:20:00 PM,1401 Trinity St in Austin (TX),Wildlife,Injured,Other,Unknown,2 years,Bat,Brown
A759191,Elena,10/05/2021 12:22:00 PM,10/05/2021 12:22:00 PM,8002 Willet in Austin (TX),Stray,Normal,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Blue Cream
A843699,Molly,10/05/2021 12:46:00 PM,10/05/2021 12:46:00 PM,2503 Rosewood Avenue in Austin (TX),Stray,Normal,Dog,Intact Female,10 months,Labrador Retriever Mix,Black/Tan
A843706,Trixie,10/05/2021 01:14:00 PM,10/05/2021 01:14:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Orange Tabby
A843705,Haku,10/05/2021 01:14:00 PM,10/05/2021 01:14:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Gray Tabby
A843707,Vee,10/05/2021 01:47:00 PM,10/05/2021 01:47:00 PM,10300 South Ih 35 in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby/White
A839401,A839401,10/05/2021 01:49:00 PM,10/05/2021 01:49:00 PM,1705 Cloverleaf Drive in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 months,Siamese,White/Blue Tabby
